setor,mes,Admissões,Desligamentos,Estoque,Saldos,date,taxa_liquida,estoque_ref
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Dezembro/2021,63456.0,89529.0,1668057.0,-26073.0,2021-12-01,-0.01563076081932452,1668057.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Janeiro/2022,106242.0,81228.0,1693071.0,25014.0,2022-01-01,0.01477433610285688,1693071.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Fevereiro/2022,104570.0,87155.0,1710486.0,17415.0,2022-02-01,0.010181316888884212,1710486.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Março/2022,98510.0,114505.0,1694491.0,-15995.0,2022-03-01,-0.009439412779412815,1694491.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Abril/2022,95820.0,96841.0,1693470.0,-1021.0,2022-04-01,-0.0006029040963229346,1693470.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Maio/2022,121088.0,94341.0,1720217.0,26747.0,2022-05-01,0.015548619738091183,1720217.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Junho/2022,123008.0,88548.0,1754677.0,34460.0,2022-06-01,0.01963894209589571,1754677.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Julho/2022,103950.0,88080.0,1770547.0,15870.0,2022-07-01,0.008963331670946888,1770547.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Agosto/2022,103696.0,95972.0,1778271.0,7724.0,2022-08-01,0.004343544937751333,1778271.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Setembro/2022,99961.0,90487.0,1787745.0,9474.0,2022-09-01,0.005299413506959885,1787745.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Outubro/2022,91032.0,92467.0,1786310.0,-1435.0,2022-10-01,-0.0008033320084419838,1786310.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Novembro/2022,80060.0,98271.0,1768099.0,-18211.0,2022-11-01,-0.010299762626414018,1768099.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Dezembro/2022,63391.0,100312.0,1731178.0,-36921.0,2022-12-01,-0.02132709634711162,1731178.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Janeiro/2023,111632.0,88485.0,1754325.0,23147.0,2023-01-01,0.01319424850013538,1754325.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Fevereiro/2023,104811.0,88527.0,1770609.0,16284.0,2023-02-01,0.009196835665016952,1770609.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Março/2023,117601.0,117933.0,1770277.0,-332.0,2023-03-01,-0.00018754127178966908,1770277.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Abril/2023,103483.0,100581.0,1773179.0,2902.0,2023-04-01,0.0016366085995830088,1773179.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Maio/2023,128396.0,108837.0,1792738.0,19559.0,2023-05-01,0.010910127414044886,1792738.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Junho/2023,125832.0,98673.0,1819897.0,27159.0,2023-06-01,0.014923372036988906,1819897.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Julho/2023,104362.0,91384.0,1832875.0,12978.0,2023-07-01,0.007080679260724272,1832875.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Agosto/2023,105218.0,100092.0,1838001.0,5126.0,2023-08-01,0.002788899461969825,1838001.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Setembro/2023,97457.0,91515.0,1843943.0,5942.0,2023-09-01,0.0032224423423066763,1843943.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Outubro/2023,94611.0,96267.0,1842287.0,-1656.0,2023-10-01,-0.0008988827473678097,1842287.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Novembro/2023,81983.0,103000.0,1821270.0,-21017.0,2023-11-01,-0.011539749735074975,1821270.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Dezembro/2023,62078.0,115738.0,1767610.0,-53660.0,2023-12-01,-0.03035737521285804,1767610.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Janeiro/2024,113538.0,91638.0,1789510.0,21900.0,2024-01-01,0.012237986934971025,1789510.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Fevereiro/2024,113369.0,109610.0,1793269.0,3759.0,2024-02-01,0.0020961718515180934,1793269.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Março/2024,108429.0,114886.0,1786812.0,-6457.0,2024-03-01,-0.0036136985872044737,1786812.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Abril/2024,111381.0,104805.0,1793388.0,6576.0,2024-04-01,0.003666802721998809,1793388.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Maio/2024,128126.0,108290.0,1813224.0,19836.0,2024-05-01,0.010939630183584598,1813224.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Junho/2024,116667.0,89538.0,1840353.0,27129.0,2024-06-01,0.01474119367317031,1840353.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Julho/2024,103565.0,96877.0,1847041.0,6688.0,2024-07-01,0.0036209266605343356,1847041.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Agosto/2024,97221.0,95820.0,1848442.0,1401.0,2024-08-01,0.0007579356019826427,1848442.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Setembro/2024,91557.0,93561.0,1846438.0,-2004.0,2024-09-01,-0.0010853329491702403,1846438.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Outubro/2024,95070.0,100827.0,1840681.0,-5757.0,2024-10-01,-0.0031276467785564146,1840681.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Novembro/2024,81144.0,100031.0,1821794.0,-18887.0,2024-11-01,-0.010367253377714495,1821794.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Dezembro/2024,63185.0,109857.0,1775122.0,-46672.0,2024-12-01,-0.02629227737586487,1775122.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Janeiro/2025,128372.0,92618.0,1810876.0,35754.0,2025-01-01,0.019744035483379316,1810876.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Fevereiro/2025,120205.0,100363.0,1830718.0,19842.0,2025-02-01,0.010838370519107804,1830718.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Março/2025,105093.0,110737.0,1825074.0,-5644.0,2025-03-01,-0.0030924773461240476,1825074.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Abril/2025,106109.0,102084.0,1829099.0,4025.0,2025-04-01,0.0022005369856962363,1829099.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Maio/2025,121825.0,104477.0,1846447.0,17348.0,2025-05-01,0.009395341431408537,1846447.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Junho/2025,115261.0,89428.0,1872280.0,25833.0,2025-06-01,0.013797615741235286,1872280.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Julho/2025,109024.0,100229.0,1881075.0,8795.0,2025-07-01,0.004675517988384301,1881075.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Agosto/2025,96454.0,99119.0,1878410.0,-2665.0,2025-08-01,-0.001418753094372368,1878410.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Setembro/2025,96665.0,93498.0,1881577.0,3167.0,2025-09-01,0.001683162581175259,1881577.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Outubro/2025,94411.0,104328.0,1871660.0,-9917.0,2025-10-01,-0.005298505070365344,1871660.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Novembro/2025,77356.0,93922.0,1855094.0,-16566.0,2025-11-01,-0.00893000570321504,1855094.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Dezembro/2025,63201.0,107037.0,,-43836.0,2025-12-01,-0.023630069419662832,1855094.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Janeiro/2026,113385.0,90312.0,1834331.0,23073.0,2026-01-01,0.012578427775575945,1834331.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Fevereiro/2026,111197.0,103074.0,1842454.0,8123.0,2026-02-01,0.004408793923756034,1842454.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Março/2026,109101.0,127197.0,1824358.0,-18096.0,2026-03-01,-0.0099191057895435,1824358.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Abril/2026,97242.0,105620.0,1815980.0,-8378.0,2026-04-01,-0.00461348693267547,1815980.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Maio/2026,115263.0,105058.0,1826185.0,10205.0,2026-05-01,0.0055881523503916635,1826185.0
"Agricultura, pecuária, produção florestal, pesca e aquicultura",Junho/2026,114801.0,91903.0,1849083.0,22898.0,2026-06-01,0.012383435465038617,1849083.0
Alojamento e alimentação,Janeiro/2020,93304.0,90524.0,1866383.0,2780.0,2020-01-01,0.0014895120669230271,1866383.0
Alojamento e alimentação,Fevereiro/2020,98571.0,86881.0,1878073.0,11690.0,2020-02-01,0.006224465183195755,1878073.0
Alojamento e alimentação,Março/2020,71103.0,152477.0,1796699.0,-81374.0,2020-03-01,-0.04529083613894147,1796699.0
Alojamento e alimentação,Abril/2020,12308.0,148710.0,1660297.0,-136402.0,2020-04-01,-0.08215518066948263,1660297.0
Alojamento e alimentação,Maio/2020,14057.0,72064.0,1602290.0,-58007.0,2020-05-01,-0.03620256008587709,1602290.0
Alojamento e alimentação,Junho/2020,17676.0,55780.0,1564186.0,-38104.0,2020-06-01,-0.02436027428963052,1564186.0
Alojamento e alimentação,Julho/2020,26227.0,53078.0,1537335.0,-26851.0,2020-07-01,-0.017465939434150656,1537335.0
Alojamento e alimentação,Agosto/2020,38785.0,54722.0,1521398.0,-15937.0,2020-08-01,-0.010475233962447697,1521398.0
Alojamento e alimentação,Setembro/2020,55397.0,51058.0,1525737.0,4339.0,2020-09-01,0.0028438715191412413,1525737.0
Alojamento e alimentação,Outubro/2020,81084.0,55159.0,1551662.0,25925.0,2020-10-01,0.016707891280446387,1551662.0
Alojamento e alimentação,Novembro/2020,88563.0,52856.0,1587369.0,35707.0,2020-11-01,0.022494454660510567,1587369.0
Alojamento e alimentação,Dezembro/2020,81095.0,57847.0,1610617.0,23248.0,2020-12-01,0.0144342199293811,1610617.0
Alojamento e alimentação,Janeiro/2021,79572.0,74854.0,1615335.0,4718.0,2021-01-01,0.002920756375612489,1615335.0
Alojamento e alimentação,Fevereiro/2021,87386.0,70540.0,1632181.0,16846.0,2021-02-01,0.010321159234178073,1632181.0
Alojamento e alimentação,Março/2021,58066.0,89079.0,1601168.0,-31013.0,2021-03-01,-0.019368985640482447,1601168.0
Alojamento e alimentação,Abril/2021,43690.0,68253.0,1576605.0,-24563.0,2021-04-01,-0.01557967912064214,1576605.0
Alojamento e alimentação,Maio/2021,65911.0,59869.0,1582647.0,6042.0,2021-05-01,0.003817654852914137,1582647.0
Alojamento e alimentação,Junho/2021,76580.0,58299.0,1600928.0,18281.0,2021-06-01,0.011419001978852266,1600928.0
Alojamento e alimentação,Julho/2021,90393.0,62133.0,1629188.0,28260.0,2021-07-01,0.017346064419821408,1629188.0
Alojamento e alimentação,Agosto/2021,109908.0,76179.0,1662917.0,33729.0,2021-08-01,0.020283032767119465,1662917.0
Alojamento e alimentação,Setembro/2021,111105.0,79375.0,1694647.0,31730.0,2021-09-01,0.018723663394205402,1694647.0
Alojamento e alimentação,Outubro/2021,115681.0,82820.0,1727508.0,32861.0,2021-10-01,0.01902219845002165,1727508.0
Alojamento e alimentação,Novembro/2021,118262.0,81846.0,1763924.0,36416.0,2021-11-01,0.020644880391672202,1763924.0
Alojamento e alimentação,Dezembro/2021,110965.0,90858.0,1784031.0,20107.0,2021-12-01,0.011270544065658052,1784031.0
Alojamento e alimentação,Janeiro/2022,101794.0,99787.0,1786038.0,2007.0,2022-01-01,0.0011237162927104575,1786038.0
Alojamento e alimentação,Fevereiro/2022,118279.0,97840.0,1806477.0,20439.0,2022-02-01,0.011314287422424974,1806477.0
Alojamento e alimentação,Março/2022,114721.0,107670.0,1813528.0,7051.0,2022-03-01,0.0038880017292261273,1813528.0
Alojamento e alimentação,Abril/2022,117583.0,98167.0,1832944.0,19416.0,2022-04-01,0.010592794979006451,1832944.0
Alojamento e alimentação,Maio/2022,121221.0,99895.0,1854270.0,21326.0,2022-05-01,0.011501021965517427,1854270.0
Alojamento e alimentação,Junho/2022,113188.0,95430.0,1872028.0,17758.0,2022-06-01,0.009485969226956006,1872028.0
Alojamento e alimentação,Julho/2022,113707.0,101274.0,1884461.0,12433.0,2022-07-01,0.006597642508918996,1884461.0
Alojamento e alimentação,Agosto/2022,123685.0,107101.0,1901045.0,16584.0,2022-08-01,0.008723623059948607,1901045.0
Alojamento e alimentação,Setembro/2022,120619.0,102553.0,1919111.0,18066.0,2022-09-01,0.009413733754847949,1919111.0
Alojamento e alimentação,Outubro/2022,116772.0,102177.0,1933706.0,14595.0,2022-10-01,0.00754768305006035,1933706.0
Alojamento e alimentação,Novembro/2022,118602.0,97131.0,1955177.0,21471.0,2022-11-01,0.010981614452297669,1955177.0
Alojamento e alimentação,Dezembro/2022,102224.0,102205.0,1955196.0,19.0,2022-12-01,9.717695821799963e-06,1955196.0
Alojamento e alimentação,Janeiro/2023,113539.0,115891.0,1952844.0,-2352.0,2023-01-01,-0.0012043972790453307,1952844.0
Alojamento e alimentação,Fevereiro/2023,125257.0,109796.0,1968305.0,15461.0,2023-02-01,0.00785498182446318,1968305.0
Alojamento e alimentação,Março/2023,137023.0,125710.0,1979618.0,11313.0,2023-03-01,0.005714738904172421,1979618.0
Alojamento e alimentação,Abril/2023,116169.0,106999.0,1988788.0,9170.0,2023-04-01,0.004610848416221337,1988788.0
Alojamento e alimentação,Maio/2023,120181.0,114835.0,1994134.0,5346.0,2023-05-01,0.0026808629710942194,1994134.0
Alojamento e alimentação,Junho/2023,119324.0,106280.0,2007178.0,13044.0,2023-06-01,0.006498676250935393,2007178.0
Alojamento e alimentação,Julho/2023,118412.0,108980.0,2016610.0,9432.0,2023-07-01,0.0046771562176127265,2016610.0
Alojamento e alimentação,Agosto/2023,132243.0,117732.0,2031121.0,14511.0,2023-08-01,0.007144330643029145,2031121.0
Alojamento e alimentação,Setembro/2023,126437.0,109795.0,2047763.0,16642.0,2023-09-01,0.008126917030925941,2047763.0
Alojamento e alimentação,Outubro/2023,126067.0,115331.0,2058499.0,10736.0,2023-10-01,0.005215450675467902,2058499.0
Alojamento e alimentação,Novembro/2023,124769.0,109865.0,2073403.0,14904.0,2023-11-01,0.007188182905108172,2073403.0
Alojamento e alimentação,Dezembro/2023,111576.0,113428.0,2071551.0,-1852.0,2023-12-01,-0.0008940161260813758,2071551.0
Alojamento e alimentação,Janeiro/2024,123039.0,127414.0,2067176.0,-4375.0,2024-01-01,-0.002116413890254144,2067176.0
Alojamento e alimentação,Fevereiro/2024,141464.0,125603.0,2083037.0,15861.0,2024-02-01,0.007614363067002651,2083037.0
Alojamento e alimentação,Março/2024,139905.0,132626.0,2090316.0,7279.0,2024-03-01,0.0034822486169555225,2090316.0
Alojamento e alimentação,Abril/2024,135924.0,126513.0,2099727.0,9411.0,2024-04-01,0.004482011232888847,2099727.0
Alojamento e alimentação,Maio/2024,127622.0,126790.0,2100559.0,832.0,2024-05-01,0.00039608504212450117,2100559.0
Alojamento e alimentação,Junho/2024,124837.0,116523.0,2108873.0,8314.0,2024-06-01,0.003942390082285657,2108873.0
Alojamento e alimentação,Julho/2024,132828.0,124576.0,2117125.0,8252.0,2024-07-01,0.0038977386786325794,2117125.0
Alojamento e alimentação,Agosto/2024,139789.0,126005.0,2130909.0,13784.0,2024-08-01,0.006468600958558062,2130909.0
Alojamento e alimentação,Setembro/2024,137010.0,124377.0,2143542.0,12633.0,2024-09-01,0.005893516432148286,2143542.0
Alojamento e alimentação,Outubro/2024,143025.0,136081.0,2150486.0,6944.0,2024-10-01,0.003229037529191076,2150486.0
