uf,mes,Admissões,Desligamentos,Estoque,Saldos,date,taxa_liquida,estoque_ref
Roraima,Julho/2021,2733.0,2369.0,65026.0,364.0,2021-07-01,0.005597760895641743,65026.0
Roraima,Agosto/2021,3215.0,2614.0,65627.0,601.0,2021-08-01,0.009157816142746127,65627.0
Roraima,Setembro/2021,3060.0,2508.0,66179.0,552.0,2021-09-01,0.008341014521222745,66179.0
Roraima,Outubro/2021,3189.0,2713.0,66655.0,476.0,2021-10-01,0.007141249718700773,66655.0
Roraima,Novembro/2021,3486.0,3064.0,67077.0,422.0,2021-11-01,0.006291277188902307,67077.0
Roraima,Dezembro/2021,2865.0,2954.0,66988.0,-89.0,2021-12-01,-0.001328596166477578,66988.0
Roraima,Janeiro/2022,3486.0,3142.0,67332.0,344.0,2022-01-01,0.005109012059644745,67332.0
Roraima,Fevereiro/2022,3891.0,2833.0,68390.0,1058.0,2022-02-01,0.015470097967539113,68390.0
Roraima,Março/2022,3587.0,3200.0,68777.0,387.0,2022-03-01,0.005626881079430624,68777.0
Roraima,Abril/2022,4056.0,3616.0,69217.0,440.0,2022-04-01,0.0063568198563936605,69217.0
Roraima,Maio/2022,3623.0,3170.0,69670.0,453.0,2022-05-01,0.006502081240132051,69670.0
Roraima,Junho/2022,3638.0,3100.0,70208.0,538.0,2022-06-01,0.007662944393801276,70208.0
Roraima,Julho/2022,3755.0,3164.0,70799.0,591.0,2022-07-01,0.008347575530727834,70799.0
Roraima,Agosto/2022,4229.0,3135.0,71893.0,1094.0,2022-08-01,0.015217058684433812,71893.0
Roraima,Setembro/2022,3901.0,2814.0,72980.0,1087.0,2022-09-01,0.014894491641545628,72980.0
Roraima,Outubro/2022,3837.0,3328.0,73489.0,509.0,2022-10-01,0.0069262066431710866,73489.0
Roraima,Novembro/2022,3842.0,3125.0,74206.0,717.0,2022-11-01,0.009662291458911678,74206.0
Roraima,Dezembro/2022,2811.0,3777.0,73240.0,-966.0,2022-12-01,-0.013189513926815947,73240.0
Roraima,Janeiro/2023,4643.0,3674.0,74209.0,969.0,2023-01-01,0.013057715371450902,74209.0
Roraima,Fevereiro/2023,3917.0,3703.0,74423.0,214.0,2023-02-01,0.0028754551684291147,74423.0
Roraima,Março/2023,4765.0,3708.0,75480.0,1057.0,2023-03-01,0.014003709591944887,75480.0
Roraima,Abril/2023,3982.0,3378.0,76084.0,604.0,2023-04-01,0.00793859418537406,76084.0
Roraima,Maio/2023,3626.0,3656.0,76054.0,-30.0,2023-05-01,-0.0003944565703316065,76054.0
Roraima,Junho/2023,3300.0,3421.0,75933.0,-121.0,2023-06-01,-0.0015935100680863393,75933.0
Roraima,Julho/2023,3590.0,3362.0,76161.0,228.0,2023-07-01,0.002993658171505101,76161.0
Roraima,Agosto/2023,4099.0,3410.0,76850.0,689.0,2023-08-01,0.00896551724137931,76850.0
Roraima,Setembro/2023,3981.0,3218.0,77613.0,763.0,2023-09-01,0.009830827309857884,77613.0
Roraima,Outubro/2023,3332.0,3447.0,77498.0,-115.0,2023-10-01,-0.0014839092621745076,77498.0
Roraima,Novembro/2023,3822.0,3405.0,77915.0,417.0,2023-11-01,0.005351986138740936,77915.0
Roraima,Dezembro/2023,2613.0,3465.0,77063.0,-852.0,2023-12-01,-0.01105588933729546,77063.0
Roraima,Janeiro/2024,3596.0,3273.0,77386.0,323.0,2024-01-01,0.004173881580647663,77386.0
Roraima,Fevereiro/2024,4307.0,3522.0,78171.0,785.0,2024-02-01,0.010042087219045426,78171.0
Roraima,Março/2024,4194.0,3562.0,78803.0,632.0,2024-03-01,0.008019999238607666,78803.0
Roraima,Abril/2024,4070.0,3590.0,79283.0,480.0,2024-04-01,0.006054261317054097,79283.0
Roraima,Maio/2024,4108.0,3573.0,79818.0,535.0,2024-05-01,0.006702748753414017,79818.0
Roraima,Junho/2024,3474.0,3159.0,80133.0,315.0,2024-06-01,0.0039309647710680995,80133.0
Roraima,Julho/2024,3885.0,3748.0,80270.0,137.0,2024-07-01,0.0017067397533325028,80270.0
Roraima,Agosto/2024,4400.0,3605.0,81065.0,795.0,2024-08-01,0.009806945044100413,81065.0
Roraima,Setembro/2024,4056.0,3327.0,81794.0,729.0,2024-09-01,0.008912634178546104,81794.0
Roraima,Outubro/2024,4054.0,3858.0,81990.0,196.0,2024-10-01,0.0023905354311501404,81990.0
Roraima,Novembro/2024,4432.0,3584.0,82838.0,848.0,2024-11-01,0.010236847823462661,82838.0
Roraima,Dezembro/2024,3112.0,3678.0,82272.0,-566.0,2024-12-01,-0.006879618825359782,82272.0
Roraima,Janeiro/2025,3868.0,3646.0,82494.0,222.0,2025-01-01,0.0026911048076223723,82494.0
Roraima,Fevereiro/2025,4618.0,3664.0,83448.0,954.0,2025-02-01,0.011432269197584125,83448.0
Roraima,Março/2025,4040.0,3989.0,83499.0,51.0,2025-03-01,0.0006107857579132685,83499.0
Roraima,Abril/2025,4225.0,3556.0,84168.0,669.0,2025-04-01,0.007948388936412889,84168.0
Roraima,Maio/2025,4400.0,4094.0,84474.0,306.0,2025-05-01,0.0036224163647986364,84474.0
Roraima,Junho/2025,3907.0,3863.0,84518.0,44.0,2025-06-01,0.0005205991623086206,84518.0
Roraima,Julho/2025,4130.0,4005.0,84643.0,125.0,2025-07-01,0.001476790756471297,84643.0
Roraima,Agosto/2025,4277.0,4539.0,84381.0,-262.0,2025-08-01,-0.003104964387717614,84381.0
Roraima,Setembro/2025,4247.0,3952.0,84676.0,295.0,2025-09-01,0.003483867920071803,84676.0
Roraima,Outubro/2025,4233.0,4212.0,84697.0,21.0,2025-10-01,0.0002479426662101373,84697.0
Roraima,Novembro/2025,4126.0,3910.0,84913.0,216.0,2025-11-01,0.002543780104342091,84913.0
Roraima,Dezembro/2025,3252.0,4240.0,,-988.0,2025-12-01,-0.011635438625416604,84913.0
Roraima,Janeiro/2026,3879.0,3910.0,83894.0,-31.0,2026-01-01,-0.0003695139104107564,83894.0
Roraima,Fevereiro/2026,4488.0,4232.0,84150.0,256.0,2026-02-01,0.0030421865715983365,84150.0
Roraima,Março/2026,4962.0,4211.0,84901.0,751.0,2026-03-01,0.008845596636082025,84901.0
Roraima,Abril/2026,4264.0,3958.0,85207.0,306.0,2026-04-01,0.003591254239675144,85207.0
Roraima,Maio/2026,4435.0,4306.0,85336.0,129.0,2026-05-01,0.0015116715102653042,85336.0
Roraima,Junho/2026,4348.0,4145.0,85539.0,203.0,2026-06-01,0.0023731864997252714,85539.0
Santa Catarina,Janeiro/2020,108981.0,82522.0,2064008.0,26459.0,2020-01-01,0.012819233258785818,2064008.0
Santa Catarina,Fevereiro/2020,108293.0,89755.0,2082546.0,18538.0,2020-02-01,0.008901604094219287,2082546.0
Santa Catarina,Março/2020,86235.0,93381.0,2075400.0,-7146.0,2020-03-01,-0.003443191673894189,2075400.0
Santa Catarina,Abril/2020,33904.0,109892.0,1999412.0,-75988.0,2020-04-01,-0.03800517352101518,1999412.0
Santa Catarina,Maio/2020,46819.0,70893.0,1975338.0,-24074.0,2020-05-01,-0.01218728136653069,1975338.0
Santa Catarina,Junho/2020,60893.0,57537.0,1978694.0,3356.0,2020-06-01,0.0016960682146911043,1978694.0
Santa Catarina,Julho/2020,73172.0,61728.0,1990138.0,11444.0,2020-07-01,0.005750355000507502,1990138.0
Santa Catarina,Agosto/2020,87063.0,69384.0,2007817.0,17679.0,2020-08-01,0.008805085324011103,2007817.0
Santa Catarina,Setembro/2020,100228.0,75587.0,2032458.0,24641.0,2020-09-01,0.012123743762478732,2032458.0
Santa Catarina,Outubro/2020,118014.0,85409.0,2065063.0,32605.0,2020-10-01,0.01578886455280057,2065063.0
Santa Catarina,Novembro/2020,112160.0,79422.0,2097801.0,32738.0,2020-11-01,0.015605865379985994,2097801.0
Santa Catarina,Dezembro/2020,85304.0,98382.0,2084723.0,-13078.0,2020-12-01,-0.006273255487659512,2084723.0
Santa Catarina,Janeiro/2021,126150.0,93497.0,2117376.0,32653.0,2021-01-01,0.01542144616733164,2117376.0
Santa Catarina,Fevereiro/2021,134648.0,100635.0,2151389.0,34013.0,2021-02-01,0.01580978614281285,2151389.0
Santa Catarina,Março/2021,127046.0,106484.0,2171951.0,20562.0,2021-03-01,0.009467064404307463,2171951.0
Santa Catarina,Abril/2021,104244.0,93874.0,2182321.0,10370.0,2021-04-01,0.004751821569787396,2182321.0
Santa Catarina,Maio/2021,109378.0,96050.0,2195649.0,13328.0,2021-05-01,0.006070186992547534,2195649.0
Santa Catarina,Junho/2021,111948.0,96396.0,2211201.0,15552.0,2021-06-01,0.007033281913313172,2211201.0
Santa Catarina,Julho/2021,115238.0,101828.0,2224611.0,13410.0,2021-07-01,0.006028020179707823,2224611.0
Santa Catarina,Agosto/2021,127015.0,106644.0,2244982.0,20371.0,2021-08-01,0.009074014847335079,2244982.0
Santa Catarina,Setembro/2021,125664.0,107348.0,2263298.0,18316.0,2021-09-01,0.008092615289723227,2263298.0
Santa Catarina,Outubro/2021,122177.0,104094.0,2281381.0,18083.0,2021-10-01,0.007926339353225086,2281381.0
Santa Catarina,Novembro/2021,117444.0,99390.0,2299435.0,18054.0,2021-11-01,0.007851493953949558,2299435.0
Santa Catarina,Dezembro/2021,88735.0,126088.0,2262082.0,-37353.0,2021-12-01,-0.01651266399714953,2262082.0
Santa Catarina,Janeiro/2022,137559.0,114247.0,2285394.0,23312.0,2022-01-01,0.010200429335160589,2285394.0
Santa Catarina,Fevereiro/2022,149487.0,120881.0,2314000.0,28606.0,2022-02-01,0.012362143474503024,2314000.0
Santa Catarina,Março/2022,139011.0,127856.0,2325155.0,11155.0,2022-03-01,0.004797529627057121,2325155.0
Santa Catarina,Abril/2022,118660.0,111479.0,2332336.0,7181.0,2022-04-01,0.0030788874330285173,2332336.0
Santa Catarina,Maio/2022,125871.0,118437.0,2339770.0,7434.0,2022-05-01,0.0031772353692884345,2339770.0
Santa Catarina,Junho/2022,119618.0,109954.0,2349434.0,9664.0,2022-06-01,0.004113331125709426,2349434.0
Santa Catarina,Julho/2022,116726.0,112133.0,2354027.0,4593.0,2022-07-01,0.0019511246047730123,2354027.0
Santa Catarina,Agosto/2022,129146.0,119045.0,2364128.0,10101.0,2022-08-01,0.004272611296850255,2364128.0
Santa Catarina,Setembro/2022,123759.0,108735.0,2379152.0,15024.0,2022-09-01,0.006314855040787642,2379152.0
Santa Catarina,Outubro/2022,118189.0,111172.0,2386169.0,7017.0,2022-10-01,0.002940696991705114,2386169.0
Santa Catarina,Novembro/2022,108835.0,104587.0,2390417.0,4248.0,2022-11-01,0.001777095795419795,2390417.0
Santa Catarina,Dezembro/2022,83285.0,122582.0,2351120.0,-39297.0,2022-12-01,-0.01671416176120317,2351120.0
Santa Catarina,Janeiro/2023,134150.0,118454.0,2366816.0,15696.0,2023-01-01,0.006631694225491124,2366816.0
Santa Catarina,Fevereiro/2023,140663.0,120987.0,2386492.0,19676.0,2023-02-01,0.008244737464026698,2386492.0
Santa Catarina,Março/2023,147396.0,135513.0,2398375.0,11883.0,2023-03-01,0.004954604680252254,2398375.0
Santa Catarina,Abril/2023,119009.0,111997.0,2405387.0,7012.0,2023-04-01,0.0029151234292028685,2405387.0
Santa Catarina,Maio/2023,128253.0,124657.0,2408983.0,3596.0,2023-05-01,0.0014927461090426955,2408983.0
Santa Catarina,Junho/2023,118427.0,116528.0,2410882.0,1899.0,2023-06-01,0.0007876785342459731,2410882.0
Santa Catarina,Julho/2023,116639.0,114419.0,2413102.0,2220.0,2023-07-01,0.0009199776884690328,2413102.0
Santa Catarina,Agosto/2023,131824.0,125122.0,2419804.0,6702.0,2023-08-01,0.0027696458060239588,2419804.0
Santa Catarina,Setembro/2023,122880.0,110863.0,2431821.0,12017.0,2023-09-01,0.00494156436678522,2431821.0
Santa Catarina,Outubro/2023,125333.0,113302.0,2443852.0,12031.0,2023-10-01,0.004922965875183931,2443852.0
Santa Catarina,Novembro/2023,117156.0,110484.0,2450524.0,6672.0,2023-11-01,0.002722682985353337,2450524.0
Santa Catarina,Dezembro/2023,90807.0,129285.0,2412046.0,-38478.0,2023-12-01,-0.015952432084628567,2412046.0
Santa Catarina,Janeiro/2024,152912.0,126702.0,2438256.0,26210.0,2024-01-01,0.010749486518232704,2438256.0
Santa Catarina,Fevereiro/2024,163981.0,137614.0,2464623.0,26367.0,2024-02-01,0.01069818791758415,2464623.0
Santa Catarina,Março/2024,149297.0,135405.0,2478515.0,13892.0,2024-03-01,0.005604969104483935,2478515.0
Santa Catarina,Abril/2024,149261.0,135804.0,2491972.0,13457.0,2024-04-01,0.0054001409325626455,2491972.0
Santa Catarina,Maio/2024,134519.0,130245.0,2496246.0,4274.0,2024-05-01,0.0017121709959675448,2496246.0
Santa Catarina,Junho/2024,131434.0,121150.0,2506530.0,10284.0,2024-06-01,0.004102883268901629,2506530.0
Santa Catarina,Julho/2024,142252.0,130102.0,2518680.0,12150.0,2024-07-01,0.004823955405212254,2518680.0
Santa Catarina,Agosto/2024,139915.0,132274.0,2526321.0,7641.0,2024-08-01,0.00302455626185271,2526321.0
Santa Catarina,Setembro/2024,139734.0,126660.0,2539395.0,13074.0,2024-09-01,0.005148470403383483,2539395.0
Santa Catarina,Outubro/2024,148816.0,138691.0,2549520.0,10125.0,2024-10-01,0.003971335780852866,2549520.0
Santa Catarina,Novembro/2024,128644.0,119678.0,2558486.0,8966.0,2024-11-01,0.003504416283692778,2558486.0
Santa Catarina,Dezembro/2024,92124.0,135141.0,2515469.0,-43017.0,2024-12-01,-0.01710098593940136,2515469.0
Santa Catarina,Janeiro/2025,166537.0,143475.0,2538531.0,23062.0,2025-01-01,0.009084781710367137,2538531.0
Santa Catarina,Fevereiro/2025,180067.0,149970.0,2568628.0,30097.0,2025-02-01,0.011717150167326681,2568628.0
Santa Catarina,Março/2025,158012.0,148171.0,2578469.0,9841.0,2025-03-01,0.0038166059006332826,2578469.0
Santa Catarina,Abril/2025,147644.0,137184.0,2588929.0,10460.0,2025-04-01,0.004040280749298262,2588929.0
Santa Catarina,Maio/2025,141290.0,140924.0,2589295.0,366.0,2025-05-01,0.000141351217223221,2589295.0
Santa Catarina,Junho/2025,133525.0,126987.0,2595833.0,6538.0,2025-06-01,0.002518652008815667,2595833.0
Santa Catarina,Julho/2025,141771.0,138998.0,2598606.0,2773.0,2025-07-01,0.001067110596989309,2598606.0
Santa Catarina,Agosto/2025,134567.0,134252.0,2598921.0,315.0,2025-08-01,0.00012120414587438402,2598921.0
Santa Catarina,Setembro/2025,145020.0,133654.0,2610287.0,11366.0,2025-09-01,0.004354310464711352,2610287.0
Santa Catarina,Outubro/2025,146208.0,140066.0,2616429.0,6142.0,2025-10-01,0.0023474743629580625,2616429.0
Santa Catarina,Novembro/2025,123724.0,118536.0,2621617.0,5188.0,2025-11-01,0.0019789313236830554,2621617.0
Santa Catarina,Dezembro/2025,91243.0,139191.0,,-47948.0,2025-12-01,-0.01828947554124039,2621617.0
Santa Catarina,Janeiro/2026,157927.0,138927.0,2592669.0,19000.0,2026-01-01,0.007328355451467194,2592669.0
Santa Catarina,Fevereiro/2026,167279.0,145552.0,2614396.0,21727.0,2026-02-01,0.008310523730911462,2614396.0
Santa Catarina,Março/2026,169603.0,152735.0,2631264.0,16868.0,2026-03-01,0.0064106072214722655,2631264.0
Santa Catarina,Abril/2026,148066.0,144556.0,2634774.0,3510.0,2026-04-01,0.0013321825704975076,2634774.0
Santa Catarina,Maio/2026,136956.0,137618.0,2634112.0,-662.0,2026-05-01,-0.0002513180912580786,2634112.0
Santa Catarina,Junho/2026,136998.0,136190.0,2634920.0,808.0,2026-06-01,0.00030665067630136777,2634920.0
Sergipe,Janeiro/2020,7306.0,7059.0,283964.0,247.0,2020-01-01,0.0008698285698187094,283964.0
Sergipe,Fevereiro/2020,6763.0,8871.0,281856.0,-2108.0,2020-02-01,-0.0074789963669391465,281856.0
Sergipe,Março/2020,5674.0,8236.0,279294.0,-2562.0,2020-03-01,-0.009173129390534706,279294.0
Sergipe,Abril/2020,2231.0,7370.0,274155.0,-5139.0,2020-04-01,-0.018744870602396456,274155.0
Sergipe,Maio/2020,2640.0,6308.0,270487.0,-3668.0,2020-05-01,-0.013560725654097978,270487.0
Sergipe,Junho/2020,4053.0,4866.0,269674.0,-813.0,2020-06-01,-0.003014751143973835,269674.0
Sergipe,Julho/2020,4496.0,5284.0,268886.0,-788.0,2020-07-01,-0.002930609998289238,268886.0
Sergipe,Agosto/2020,5268.0,4902.0,269252.0,366.0,2020-08-01,0.0013593213792283808,269252.0
Sergipe,Setembro/2020,8899.0,5397.0,272754.0,3502.0,2020-09-01,0.012839408404643012,272754.0
Sergipe,Outubro/2020,9021.0,5269.0,276506.0,3752.0,2020-10-01,0.013569325801248436,276506.0
Sergipe,Novembro/2020,7449.0,4735.0,279220.0,2714.0,2020-11-01,0.00971993410214168,279220.0
Sergipe,Dezembro/2020,6461.0,5851.0,279830.0,610.0,2020-12-01,0.002179894936211271,279830.0
Sergipe,Janeiro/2021,7400.0,6925.0,280305.0,475.0,2021-01-01,0.0016945826867162555,280305.0
Sergipe,Fevereiro/2021,7590.0,7379.0,280516.0,211.0,2021-02-01,0.0007521852585948752,280516.0
Sergipe,Março/2021,7674.0,9150.0,279040.0,-1476.0,2021-03-01,-0.005289564220183486,279040.0
Sergipe,Abril/2021,6262.0,6624.0,278678.0,-362.0,2021-04-01,-0.0012989902324546609,278678.0
Sergipe,Maio/2021,6582.0,6057.0,279203.0,525.0,2021-05-01,0.0018803522884782756,279203.0
Sergipe,Junho/2021,7080.0,5968.0,280315.0,1112.0,2021-06-01,0.003966965734976723,280315.0
Sergipe,Julho/2021,7204.0,5688.0,281831.0,1516.0,2021-07-01,0.005379110175956513,281831.0
Sergipe,Agosto/2021,8475.0,6727.0,283579.0,1748.0,2021-08-01,0.0061640671558895405,283579.0
Sergipe,Setembro/2021,13898.0,7510.0,289967.0,6388.0,2021-09-01,0.02203009307955733,289967.0
Sergipe,Outubro/2021,9122.0,6800.0,292289.0,2322.0,2021-10-01,0.007944192220713062,292289.0
Sergipe,Novembro/2021,8464.0,6636.0,294117.0,1828.0,2021-11-01,0.006215213673470082,294117.0
Sergipe,Dezembro/2021,7621.0,8209.0,293529.0,-588.0,2021-12-01,-0.0020032092229387895,293529.0
Sergipe,Janeiro/2022,8323.0,9574.0,292278.0,-1251.0,2022-01-01,-0.004280171617432718,292278.0
Sergipe,Fevereiro/2022,9926.0,8206.0,293998.0,1720.0,2022-02-01,0.005850379934557378,293998.0
Sergipe,Março/2022,9049.0,11576.0,291471.0,-2527.0,2022-03-01,-0.008669816208130484,291471.0
Sergipe,Abril/2022,9138.0,7453.0,293156.0,1685.0,2022-04-01,0.005747792983940291,293156.0
Sergipe,Maio/2022,9056.0,8174.0,294038.0,882.0,2022-05-01,0.0029996122950094887,294038.0
Sergipe,Junho/2022,8554.0,7718.0,294874.0,836.0,2022-06-01,0.0028351092330961697,294874.0
Sergipe,Julho/2022,9399.0,8579.0,295694.0,820.0,2022-07-01,0.0027731370944287,295694.0
Sergipe,Agosto/2022,9959.0,8070.0,297583.0,1889.0,2022-08-01,0.006347808846607501,297583.0
Sergipe,Setembro/2022,13139.0,7861.0,302861.0,5278.0,2022-09-01,0.01742713654118556,302861.0
Sergipe,Outubro/2022,9012.0,8029.0,303844.0,983.0,2022-10-01,0.0032352128065717936,303844.0
Sergipe,Novembro/2022,8540.0,7297.0,305087.0,1243.0,2022-11-01,0.004074247673614411,305087.0
Sergipe,Dezembro/2022,7193.0,8483.0,303797.0,-1290.0,2022-12-01,-0.0042462565463121755,303797.0
Sergipe,Janeiro/2023,9621.0,10038.0,303380.0,-417.0,2023-01-01,-0.0013745138110620343,303380.0
Sergipe,Fevereiro/2023,9312.0,8014.0,304678.0,1298.0,2023-02-01,0.004260235396057477,304678.0
Sergipe,Março/2023,10760.0,9371.0,306067.0,1389.0,2023-03-01,0.004538222023282484,306067.0
Sergipe,Abril/2023,9427.0,9996.0,305498.0,-569.0,2023-04-01,-0.0018625326516049205,305498.0
Sergipe,Maio/2023,9606.0,9778.0,305326.0,-172.0,2023-05-01,-0.0005633323071078126,305326.0
Sergipe,Junho/2023,8940.0,8308.0,305958.0,632.0,2023-06-01,0.002065642996751188,305958.0
Sergipe,Julho/2023,9321.0,8829.0,306450.0,492.0,2023-07-01,0.0016054821341164953,306450.0
Sergipe,Agosto/2023,11235.0,8790.0,308895.0,2445.0,2023-08-01,0.00791531102801923,308895.0
Sergipe,Setembro/2023,13883.0,7927.0,314851.0,5956.0,2023-09-01,0.01891688449457045,314851.0
Sergipe,Outubro/2023,10055.0,8452.0,316454.0,1603.0,2023-10-01,0.00506550715111833,316454.0
Sergipe,Novembro/2023,9485.0,7746.0,318193.0,1739.0,2023-11-01,0.00546523650740274,318193.0
Sergipe,Dezembro/2023,7753.0,8497.0,317449.0,-744.0,2023-12-01,-0.00234368355231864,317449.0
Sergipe,Janeiro/2024,10298.0,9521.0,318226.0,777.0,2024-01-01,0.002441660957935555,318226.0
Sergipe,Fevereiro/2024,11285.0,9706.0,319805.0,1579.0,2024-02-01,0.00493738371820328,319805.0
Sergipe,Março/2024,11364.0,13239.0,317930.0,-1875.0,2024-03-01,-0.0058975246123360485,317930.0
Sergipe,Abril/2024,11525.0,9955.0,319500.0,1570.0,2024-04-01,0.0049139280125195615,319500.0
Sergipe,Maio/2024,10169.0,9446.0,320223.0,723.0,2024-05-01,0.002257801594513823,320223.0
Sergipe,Junho/2024,10509.0,8688.0,322044.0,1821.0,2024-06-01,0.0056545068375749895,322044.0
Sergipe,Julho/2024,10738.0,9474.0,323308.0,1264.0,2024-07-01,0.00390958466848949,323308.0
Sergipe,Agosto/2024,12452.0,9640.0,326120.0,2812.0,2024-08-01,0.00862259291058506,326120.0
Sergipe,Setembro/2024,14865.0,9207.0,331778.0,5658.0,2024-09-01,0.017053571966797076,331778.0
Sergipe,Outubro/2024,11966.0,10877.0,332867.0,1089.0,2024-10-01,0.003271576936133651,332867.0
Sergipe,Novembro/2024,11089.0,9587.0,334369.0,1502.0,2024-11-01,0.004492043221710146,334369.0
Sergipe,Dezembro/2024,8826.0,10623.0,332572.0,-1797.0,2024-12-01,-0.005403341231372455,332572.0
Sergipe,Janeiro/2025,11981.0,12894.0,331659.0,-913.0,2025-01-01,-0.002752827452292867,331659.0
Sergipe,Fevereiro/2025,14207.0,13338.0,332528.0,869.0,2025-02-01,0.002613313766058798,332528.0
Sergipe,Março/2025,11340.0,12948.0,330920.0,-1608.0,2025-03-01,-0.004859180466578025,330920.0
Sergipe,Abril/2025,13442.0,10593.0,333769.0,2849.0,2025-04-01,0.008535843652346383,333769.0
Sergipe,Maio/2025,13638.0,11699.0,335708.0,1939.0,2025-05-01,0.005775852824478416,335708.0
Sergipe,Junho/2025,12649.0,10242.0,338115.0,2407.0,2025-06-01,0.007118879671117815,338115.0
Sergipe,Julho/2025,12225.0,12104.0,338236.0,121.0,2025-07-01,0.00035773838385032937,338236.0
Sergipe,Agosto/2025,13547.0,11217.0,340566.0,2330.0,2025-08-01,0.0068415520046041,340566.0
Sergipe,Setembro/2025,16267.0,10305.0,346528.0,5962.0,2025-09-01,0.01720495890663958,346528.0
Sergipe,Outubro/2025,13925.0,12849.0,347604.0,1076.0,2025-10-01,0.003095476461720809,347604.0
Sergipe,Novembro/2025,12221.0,10247.0,349578.0,1974.0,2025-11-01,0.005646808437601908,349578.0
Sergipe,Dezembro/2025,9241.0,11722.0,,-2481.0,2025-12-01,-0.0070971285378370495,349578.0
Sergipe,Janeiro/2026,13005.0,12712.0,347390.0,293.0,2026-01-01,0.0008434324534384985,347390.0
Sergipe,Fevereiro/2026,13769.0,11375.0,349784.0,2394.0,2026-02-01,0.006844223863870274,349784.0
Sergipe,Março/2026,14153.0,14491.0,349446.0,-338.0,2026-03-01,-0.000967245296841286,349446.0
Sergipe,Abril/2026,13277.0,12362.0,350361.0,915.0,2026-04-01,0.0026115920436349934,350361.0
Sergipe,Maio/2026,13541.0,12664.0,351238.0,877.0,2026-05-01,0.002496882455770731,351238.0
Sergipe,Junho/2026,12427.0,11828.0,351837.0,599.0,2026-06-01,0.0017024929157536017,351837.0
Sudeste,Janeiro/2020,694670.0,678828.0,19773271.0,15842.0,2020-01-01,0.0008011825661014811,19773271.0
Sudeste,Fevereiro/2020,757780.0,663038.0,19868013.0,94742.0,2020-02-01,0.004768569458858316,19868013.0
Sudeste,Março/2020,710352.0,838198.0,19740167.0,-127846.0,2020-03-01,-0.006476439637010163,19740167.0
Sudeste,Abril/2020,328052.0,794645.0,19273574.0,-466593.0,2020-04-01,-0.02420895055582322,19273574.0
Sudeste,Maio/2020,358573.0,552647.0,19079500.0,-194074.0,2020-05-01,-0.01017185984957677,19079500.0
Sudeste,Junho/2020,454385.0,495984.0,19037901.0,-41599.0,2020-06-01,-0.002185062313329605,19037901.0
Sudeste,Julho/2020,519903.0,483553.0,19074251.0,36350.0,2020-07-01,0.0019057104784874646,19074251.0
Sudeste,Agosto/2020,621626.0,527189.0,19168688.0,94437.0,2020-08-01,0.004926628259586676,19168688.0
Sudeste,Setembro/2020,688677.0,563365.0,19294000.0,125312.0,2020-09-01,0.006494868871151653,19294000.0
Sudeste,Outubro/2020,790818.0,612118.0,19472700.0,178700.0,2020-10-01,0.009176950294514884,19472700.0
Sudeste,Novembro/2020,802791.0,590468.0,19685023.0,212323.0,2020-11-01,0.010786017369652045,19685023.0
Sudeste,Dezembro/2020,660323.0,702222.0,19643124.0,-41899.0,2020-12-01,-0.0021330110220757147,19643124.0
Sudeste,Janeiro/2021,759165.0,671056.0,19731233.0,88109.0,2021-01-01,0.004465458392792787,19731233.0
Sudeste,Fevereiro/2021,856866.0,667715.0,19920384.0,189151.0,2021-02-01,0.009495349085640117,19920384.0
Sudeste,Março/2021,829633.0,732888.0,20017129.0,96745.0,2021-03-01,0.004833110682356096,20017129.0
Sudeste,Abril/2021,698613.0,654366.0,20061376.0,44247.0,2021-04-01,0.0022055815114576387,20061376.0
Sudeste,Maio/2021,802168.0,652904.0,20210640.0,149264.0,2021-05-01,0.007385416790363888,20210640.0
Sudeste,Junho/2021,817718.0,669184.0,20359174.0,148534.0,2021-06-01,0.007295679087962999,20359174.0
Sudeste,Julho/2021,838521.0,683677.0,20514018.0,154844.0,2021-07-01,0.007548204354700283,20514018.0
Sudeste,Agosto/2021,919991.0,737481.0,20696528.0,182510.0,2021-08-01,0.008818387315978796,20696528.0
Sudeste,Setembro/2021,888060.0,751905.0,20832683.0,136155.0,2021-09-01,0.006535644016663624,20832683.0
Sudeste,Outubro/2021,895095.0,774335.0,20953443.0,120760.0,2021-10-01,0.005763253323093489,20953443.0
Sudeste,Novembro/2021,925469.0,741475.0,21137437.0,183994.0,2021-11-01,0.008704650426634033,21137437.0
Sudeste,Dezembro/2021,753391.0,881724.0,21009104.0,-128333.0,2021-12-01,-0.006108447080846475,21009104.0
Sudeste,Janeiro/2022,872827.0,824132.0,21057799.0,48695.0,2022-01-01,0.0023124449046170495,21057799.0
Sudeste,Fevereiro/2022,1016348.0,853452.0,21220695.0,162896.0,2022-02-01,0.0076762801595329465,21220695.0
Sudeste,Março/2022,987500.0,905510.0,21302685.0,81990.0,2022-03-01,0.0038488106076769195,21302685.0
Sudeste,Abril/2022,957964.0,852317.0,21408332.0,105647.0,2022-04-01,0.004934854336152859,21408332.0
Sudeste,Maio/2022,1010318.0,861989.0,21556661.0,148329.0,2022-05-01,0.006880889391914638,21556661.0
Sudeste,Junho/2022,966876.0,833133.0,21690404.0,133743.0,2022-06-01,0.006165998567845947,21690404.0
Sudeste,Julho/2022,948489.0,847950.0,21790943.0,100539.0,2022-07-01,0.00461379757636005,21790943.0
