setor,date_base,target_date,target_taxa,taxa_atual,taxa_media_3m,taxa_media_6m,taxa_tendencia_6m,taxa_volatilidade_6m,saldo_atual,estoque_atual,admissoes_atual,desligamentos_atual,saldo_medio_6m,taxa_lag_6m,taxa_lag_5m,taxa_lag_4m,taxa_lag_3m,taxa_lag_2m,taxa_lag_1m
"Administração Pública, Defesa e Seguridade Social",2023-09-01,2023-10-01,0.0014710422929095407,0.0014145654032133382,0.0009850062447188611,0.0031883266359462037,-0.0013254161902570638,0.0027572871219644418,796.0,562717.0,5948.0,5152.0,1782.0,0.008230238265487615,0.00485587908217449,0.0030888237338585344,-0.00036194931996319887,0.001902402650906444,0.0014145654032133382
"Administração Pública, Defesa e Seguridade Social",2023-10-01,2023-11-01,-0.0006107932855352077,0.0014710422929095407,0.0015960034490097744,0.002061793973849858,-0.0005623601990683053,0.0016088055216951266,829.0,563546.0,5169.0,4340.0,1156.6666666666667,0.00485587908217449,0.0030888237338585344,-0.00036194931996319887,0.001902402650906444,0.0014145654032133382,0.0014710422929095407
"Administração Pública, Defesa e Seguridade Social",2023-11-01,2023-12-01,-0.04356961800151198,-0.0006107932855352077,0.0007582714701958905,0.0011506819125649086,-0.0003853413573155312,0.0012835232225514282,-344.0,563202.0,4156.0,4500.0,646.6666666666666,0.0030888237338585344,-0.00036194931996319887,0.001902402650906444,0.0014145654032133382,0.0014710422929095407,-0.0006107932855352077
"Administração Pública, Defesa e Seguridade Social",2023-12-01,2024-01-01,0.006801819707610088,-0.04356961800151198,-0.014236456331379217,-0.006625725043330178,-0.00638632726649636,0.01654890928430204,-23514.0,539688.0,4125.0,27639.0,-3561.1666666666665,-0.00036194931996319887,0.001902402650906444,0.0014145654032133382,0.0014710422929095407,-0.0006107932855352077,-0.04356961800151198
"Administração Pública, Defesa e Seguridade Social",2024-01-01,2024-02-01,0.0326735951635816,0.006801819707610088,-0.012459530526479032,-0.005431763538734629,-0.0032153514431172148,0.017203241934198893,3696.0,543384.0,10400.0,6704.0,-2911.3333333333335,0.001902402650906444,0.0014145654032133382,0.0014710422929095407,-0.0006107932855352077,-0.04356961800151198,0.006801819707610088
"Administração Pública, Defesa e Seguridade Social",2024-02-01,2024-03-01,0.01299865058615164,0.0326735951635816,-0.0013647343767734313,-0.000303231453288771,0.0036951044665704614,0.022420699209680112,18354.0,561738.0,25965.0,7611.0,-30.5,0.0014145654032133382,0.0014710422929095407,-0.0006107932855352077,-0.04356961800151198,0.006801819707610088,0.0326735951635816
"Administração Pública, Defesa e Seguridade Social",2024-03-01,2024-04-01,0.007464040068641265,0.01299865058615164,0.017491355152447777,0.0016274494105342795,0.005938932700648086,0.022977346040789416,7398.0,569136.0,14349.0,6951.0,1069.8333333333333,0.0014710422929095407,-0.0006107932855352077,-0.04356961800151198,0.006801819707610088,0.0326735951635816,0.01299865058615164
"Administração Pública, Defesa e Seguridade Social",2024-04-01,2024-05-01,0.004104005182543997,0.007464040068641265,0.017712095272791502,0.0026262823731562344,0.006741449942566992,0.02307887168699842,4280.0,573416.0,11622.0,7342.0,1645.0,-0.0006107932855352077,-0.04356961800151198,0.006801819707610088,0.0326735951635816,0.01299865058615164,0.007464040068641265
"Administração Pública, Defesa e Seguridade Social",2024-05-01,2024-06-01,0.00512832031958697,0.004104005182543997,0.008188898612445634,0.003412082117836102,0.0063051380693126685,0.0230355016894882,2363.0,575779.0,8718.0,6355.0,2096.1666666666665,-0.04356961800151198,0.006801819707610088,0.0326735951635816,0.01299865058615164,0.007464040068641265,0.004104005182543997
"Administração Pública, Defesa e Seguridade Social",2024-06-01,2024-07-01,0.00454428962364269,0.00512832031958697,0.005565455190257411,0.011528405171352596,-0.002846025068592535,0.00986765048466469,2968.0,578747.0,8444.0,5476.0,6509.833333333333,0.006801819707610088,0.0326735951635816,0.01299865058615164,0.007464040068641265,0.004104005182543997,0.00512832031958697
"Administração Pública, Defesa e Seguridade Social",2024-07-01,2024-08-01,-0.0017730374250465228,0.00454428962364269,0.004592205041924553,0.011152150157358027,-0.004789072953871022,0.010081426894289192,2642.0,581389.0,8658.0,6016.0,6334.166666666667,0.0326735951635816,0.01299865058615164,0.007464040068641265,0.004104005182543997,0.00512832031958697,0.00454428962364269
"Administração Pública, Defesa e Seguridade Social",2024-08-01,2024-09-01,0.0014951077802380817,-0.0017730374250465228,0.002633190839394379,0.0054110447259200075,-0.002331239321541244,0.004395777117198224,-1029.0,580360.0,5092.0,6121.0,3103.6666666666665,0.01299865058615164,0.007464040068641265,0.004104005182543997,0.00512832031958697,0.00454428962364269,-0.0017730374250465228
"Administração Pública, Defesa e Seguridade Social",2024-09-01,2024-10-01,-0.0032623386307498716,0.0014951077802380817,0.0014221199929447495,0.00349378759160108,-0.0013731377131637643,0.002933845279442877,869.0,581229.0,5058.0,4189.0,2015.5,0.007464040068641265,0.004104005182543997,0.00512832031958697,0.00454428962364269,-0.0017730374250465228,0.0014951077802380817
"Administração Pública, Defesa e Seguridade Social",2024-10-01,2024-11-01,-0.007067948608747499,-0.0032623386307498716,-0.0011800894251861043,0.0017060578083692244,-0.0015442481066630061,0.0032236407697928703,-1890.0,579339.0,3377.0,5267.0,987.1666666666666,0.004104005182543997,0.00512832031958697,0.00454428962364269,-0.0017730374250465228,0.0014951077802380817,-0.0032623386307498716
"Administração Pública, Defesa e Seguridade Social",2024-11-01,2024-12-01,-0.05066361296944659,-0.007067948608747499,-0.0029450598197530964,-0.00015593449017935854,-0.0023180881199875826,0.004335552712845906,-4066.0,575273.0,3724.0,7790.0,-84.33333333333333,0.00512832031958697,0.00454428962364269,-0.0017730374250465228,0.0014951077802380817,-0.0032623386307498716,-0.007067948608747499
"Administração Pública, Defesa e Seguridade Social",2024-12-01,2025-01-01,0.002926393997887606,-0.05066361296944659,-0.02033130006964799,-0.009454590038351618,-0.008476619797929635,0.018784276981935185,-27740.0,547533.0,1972.0,29712.0,-5202.333333333333,0.00454428962364269,-0.0017730374250465228,0.0014951077802380817,-0.0032623386307498716,-0.007067948608747499,-0.05066361296944659
"Administração Pública, Defesa e Seguridade Social",2025-01-01,2025-02-01,0.02935582626893953,0.002926393997887606,-0.018268389193435496,-0.0097242393093108,-0.003908131860353743,0.018592015490271622,1607.0,549140.0,9673.0,8066.0,-5374.833333333333,-0.0017730374250465228,0.0014951077802380817,-0.0032623386307498716,-0.007067948608747499,-0.05066361296944659,0.002926393997887606
"Administração Pública, Defesa e Seguridade Social",2025-02-01,2025-03-01,0.008781274090686103,0.02935582626893953,-0.006127130900873152,-0.004536095360313124,0.0032649750276777297,0.023722377369359827,16608.0,565748.0,24742.0,8134.0,-2435.3333333333335,0.0014951077802380817,-0.0032623386307498716,-0.007067948608747499,-0.05066361296944659,0.002926393997887606,0.02935582626893953
"Administração Pública, Defesa e Seguridade Social",2025-03-01,2025-04-01,0.0060013305329446225,0.008781274090686103,0.013687831452504413,-0.0033217343085717877,0.006373697005930719,0.02418207328275013,5012.0,570760.0,11689.0,6677.0,-1744.8333333333333,-0.0032623386307498716,-0.007067948608747499,-0.05066361296944659,0.002926393997887606,0.02935582626893953,0.008781274090686103
"Administração Pública, Defesa e Seguridade Social",2025-04-01,2025-05-01,0.00400855482145366,0.0060013305329446225,0.014712810297523417,-0.0017777894479560387,0.007717442547426016,0.024431023396870595,3446.0,574206.0,9138.0,5692.0,-855.5,-0.007067948608747499,-0.05066361296944659,0.002926393997887606,0.02935582626893953,0.008781274090686103,0.0060013305329446225
"Administração Pública, Defesa e Seguridade Social",2025-05-01,2025-06-01,0.0014151253866912393,0.00400855482145366,0.006263719815028128,6.829445707748841e-05,0.007486031325183395,0.024379968781295683,2311.0,576517.0,8749.0,6438.0,207.33333333333334,-0.05066361296944659,0.002926393997887606,0.02935582626893953,0.008781274090686103,0.0060013305329446225,0.00400855482145366
"Administração Pública, Defesa e Seguridade Social",2025-06-01,2025-07-01,-0.00039160780997664216,0.0014151253866912393,0.0038083369136965076,0.00874808418310046,-0.0024679457416051684,0.009507473296951053,817.0,577334.0,6896.0,6079.0,4966.833333333333,0.002926393997887606,0.02935582626893953,0.008781274090686103,0.0060013305329446225,0.00400855482145366,0.0014151253866912393
"Administração Pública, Defesa e Seguridade Social",2025-07-01,2025-08-01,0.003508650758020513,-0.00039160780997664216,0.0016773574660560858,0.008195083881789751,-0.00493795406337304,0.009917655368664843,-226.0,577108.0,7292.0,7518.0,4661.333333333333,0.02935582626893953,0.008781274090686103,0.0060013305329446225,0.00400855482145366,0.0014151253866912393,-0.00039160780997664216
"Administração Pública, Defesa e Seguridade Social",2025-08-01,2025-09-01,0.0043529686833817,0.003508650758020513,0.0015107227782450367,0.003887221296636582,-0.0013752960321958328,0.0029720611479383714,2032.0,579140.0,8209.0,6177.0,2232.0,0.008781274090686103,0.0060013305329446225,0.00400855482145366,0.0014151253866912393,-0.00039160780997664216,0.003508650758020513
"Administração Pública, Defesa e Seguridade Social",2025-09-01,2025-10-01,0.00128601132170715,0.0043529686833817,0.0024900038771418567,0.003149170395419182,-0.00032995013242234113,0.002081495371245457,2532.0,581672.0,7852.0,5320.0,1818.6666666666667,0.0060013305329446225,0.00400855482145366,0.0014151253866912393,-0.00039160780997664216,0.003508650758020513,0.0043529686833817
"Administração Pública, Defesa e Seguridade Social",2025-10-01,2025-11-01,0.0007326095311299001,0.00128601132170715,0.003049210254369788,0.0023632838602129368,-2.568368687611464e-05,0.0017139902902123388,749.0,582421.0,5587.0,4838.0,1369.1666666666667,0.00400855482145366,0.0014151253866912393,-0.00039160780997664216,0.003508650758020513,0.0043529686833817,0.00128601132170715
"Administração Pública, Defesa e Seguridade Social",2025-11-01,2025-12-01,-0.04201095311299001,0.0007326095311299001,0.002123863178739583,0.0018172929784923103,7.041702978873897e-05,0.001622247528572068,427.0,582848.0,4332.0,3905.0,1055.1666666666667,0.0014151253866912393,-0.00039160780997664216,0.003508650758020513,0.0043529686833817,0.00128601132170715,0.0007326095311299001
"Administração Pública, Defesa e Seguridade Social",2025-12-01,2026-01-01,0.0009107647381953975,-0.04201095311299001,-0.013330777420050987,-0.005420386771454565,-0.006271194501640377,0.016443030387627473,-24486.0,,2787.0,27273.0,-3162.0,-0.00039160780997664216,0.003508650758020513,0.0043529686833817,0.00128601132170715,0.0007326095311299001,-0.04201095311299001
"Administração Pública, Defesa e Seguridade Social",2026-01-01,2026-02-01,0.02725870795708507,0.0009107647381953975,-0.013455859614554906,-0.005203324680092558,-0.004360988493680514,0.016516414339762853,509.0,558871.0,8451.0,7942.0,-3039.5,0.003508650758020513,0.0043529686833817,0.00128601132170715,0.0007326095311299001,-0.04201095311299001,0.0009107647381953975
"Administração Pública, Defesa e Seguridade Social",2026-02-01,2026-03-01,0.010289317060145908,0.02725870795708507,-0.0046138268059031816,-0.0012449818135817994,0.0020188398278246193,0.0204964461686496,15661.0,574532.0,22447.0,6786.0,-768.0,0.0043529686833817,0.00128601132170715,0.0007326095311299001,-0.04201095311299001,0.0009107647381953975,0.02725870795708507
"Administração Pública, Defesa e Seguridade Social",2026-03-01,2026-04-01,0.003695135053496219,0.010289317060145908,0.012819596585142127,-0.000255590417454431,0.0047861869091784205,0.020882430661522386,5973.0,580505.0,12730.0,6757.0,-194.5,0.00128601132170715,0.0007326095311299001,-0.04201095311299001,0.0009107647381953975,0.02725870795708507,0.010289317060145908
"Administração Pública, Defesa e Seguridade Social",2026-04-01,2026-05-01,0.002388481867227803,0.003695135053496219,0.013747720023575731,0.0001459302045104138,0.005658896610003687,0.020931315633778636,2153.0,582658.0,7640.0,5487.0,39.5,0.0007326095311299001,-0.04201095311299001,0.0009107647381953975,0.02725870795708507,0.010289317060145908,0.003695135053496219
"Administração Pública, Defesa e Seguridade Social",2026-05-01,2026-06-01,0.0019412531677799822,0.002388481867227803,0.005457644660289977,0.00042190892719339777,0.006096596998572923,0.020948141145698453,1395.0,584053.0,7159.0,5764.0,200.83333333333334,-0.04201095311299001,0.0009107647381953975,0.02725870795708507,0.010289317060145908,0.003695135053496219,0.002388481867227803
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2020-07-01,2020-08-01,-0.00011713036817288028,-0.001417007825050526,-0.0017344075084142919,0.001636318383214929,-0.002758097389805696,0.006402115517205591,-6836.0,4824250.0,77647.0,84483.0,7960.5,0.014535562643647332,0.0047739410577410735,-0.004288370876855954,-0.0023107700486171136,-0.0014754446515752358,-0.001417007825050526
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2020-08-01,2020-09-01,-0.0007244523196477818,-0.00011713036817288028,-0.0010031942815995473,-0.000805797118755106,-0.0004287412164889028,0.0027935344952687543,-565.0,4823685.0,87558.0,88123.0,-3875.8333333333335,0.0047739410577410735,-0.004288370876855954,-0.0023107700486171136,-0.0014754446515752358,-0.001417007825050526,-0.00011713036817288028
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2020-09-01,2020-10-01,0.0009169639786950965,-0.0007244523196477818,-0.0007528635042903959,-0.001722196014986582,0.0006988271043970931,0.001332755734905814,-3492.0,4820193.0,82083.0,85575.0,-8332.833333333334,-0.004288370876855954,-0.0023107700486171136,-0.0014754446515752358,-0.001417007825050526,-0.00011713036817288028,-0.0007244523196477818
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2020-10-01,2020-11-01,0.002610989267242297,0.0009169639786950965,2.512709695814479e-05,-0.0008546402057280736,0.0005626149882634588,0.0010425466137489563,4424.0,4824617.0,86422.0,81998.0,-4129.5,-0.0023107700486171136,-0.0014754446515752358,-0.001417007825050526,-0.00011713036817288028,-0.0007244523196477818,0.0009169639786950965
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2020-11-01,2020-12-01,-0.010877506375914383,0.002610989267242297,0.0009345003087632039,-3.4346986418171665e-05,0.0007664789443957035,0.001436106332050341,12630.0,4837247.0,84824.0,72194.0,-161.16666666666666,-0.0014754446515752358,-0.001417007825050526,-0.00011713036817288028,-0.0007244523196477818,0.0009169639786950965,0.002610989267242297
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2020-12-01,2021-01-01,0.0038715232168573424,-0.010877506375914383,-0.0024498510433256632,-0.0016013572738080295,-0.0010707633585637386,0.004342399950920292,-52051.0,4785196.0,80036.0,132087.0,-7648.333333333333,-0.001417007825050526,-0.00011713036817288028,-0.0007244523196477818,0.0009169639786950965,0.002610989267242297,-0.010877506375914383
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-01-01,2021-02-01,0.012356760917585408,0.0038715232168573424,-0.0014649979639382478,-0.0007199354334900514,-0.0002520533987171857,0.0048027012084316785,18598.0,4803794.0,115481.0,96883.0,-3409.3333333333335,-0.00011713036817288028,-0.0007244523196477818,0.0009169639786950965,0.002610989267242297,-0.010877506375914383,0.0038715232168573424
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-02-01,2021-03-01,0.011313024298355684,0.012356760917585408,0.0017835925861761227,0.0013590464474696631,0.0017366070930713135,0.006869003480953794,60102.0,4863896.0,162056.0,101954.0,6701.833333333333,-0.0007244523196477818,0.0009169639786950965,0.002610989267242297,-0.010877506375914383,0.0038715232168573424,0.012356760917585408
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-03-01,2021-04-01,0.007430825031409006,0.011313024298355684,0.009180436144266146,0.003365292550470241,0.0027419041754886847,0.007677779847462976,55655.0,4919551.0,162360.0,106705.0,16559.666666666668,0.0009169639786950965,0.002610989267242297,-0.010877506375914383,0.0038715232168573424,0.012356760917585408,0.011313024298355684
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-04-01,2021-05-01,0.005487058179551167,0.007430825031409006,0.010366870082450031,0.004450936059255893,0.0028330288155534794,0.007715269825761537,36830.0,4956381.0,128756.0,91926.0,21960.666666666668,0.002610989267242297,-0.010877506375914383,0.0038715232168573424,0.012356760917585408,0.011313024298355684,0.007430825031409006
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-05-01,2021-06-01,0.004037028510402228,0.005487058179551167,0.008076969169771952,0.004930280877974037,0.002613056902907228,0.007675305064785929,27346.0,4983727.0,120118.0,92772.0,24413.333333333332,-0.010877506375914383,0.0038715232168573424,0.012356760917585408,0.011313024298355684,0.007430825031409006,0.005487058179551167
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-06-01,2021-07-01,0.0012873280219576246,0.004037028510402228,0.005651637240454133,0.007416036692360139,-0.0006761080289521423,0.003349122201926466,20201.0,5003928.0,120821.0,100620.0,36455.333333333336,0.0038715232168573424,0.012356760917585408,0.011313024298355684,0.007430825031409006,0.005487058179551167,0.004037028510402228
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-07-01,2021-08-01,0.006914209807141829,0.0012873280219576246,0.0036038049039703395,0.006985337493210186,-0.0022605405341102032,0.003898380016715838,6450.0,5010378.0,117064.0,110614.0,34430.666666666664,0.012356760917585408,0.011313024298355684,0.007430825031409006,0.005487058179551167,0.004037028510402228,0.0012873280219576246
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-08-01,2021-09-01,0.0038052859354878454,0.006914209807141829,0.004079522113167228,0.00607824564146959,-0.0011964169472449236,0.003093007606069152,34884.0,5045262.0,152067.0,117183.0,30227.666666666668,0.011313024298355684,0.007430825031409006,0.005487058179551167,0.004037028510402228,0.0012873280219576246,0.006914209807141829
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-09-01,2021-10-01,0.0028230677993066177,0.0038052859354878454,0.0040022745881957665,0.00482695591432495,-0.00047416974529366926,0.0020724083678211186,19272.0,5064534.0,132171.0,112899.0,24163.833333333332,0.007430825031409006,0.005487058179551167,0.004037028510402228,0.0012873280219576246,0.006914209807141829,0.0038052859354878454
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-10-01,2021-11-01,0.0019617379548051575,0.0028230677993066177,0.0045141878473120975,0.004058996375641218,-0.00023966565259376238,0.0018012088874959137,14338.0,5078872.0,119350.0,105012.0,20415.166666666668,0.005487058179551167,0.004037028510402228,0.0012873280219576246,0.006914209807141829,0.0038052859354878454,0.0028230677993066177
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-11-01,2021-12-01,-0.0168615190573551,0.0019617379548051575,0.0028633638965332073,0.0034714430048502173,-0.0002536616376454959,0.0018144760182662299,9983.0,5088855.0,108258.0,98275.0,17521.333333333332,0.004037028510402228,0.0012873280219576246,0.006914209807141829,0.0038052859354878454,0.0028230677993066177,0.0019617379548051575
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2021-12-01,2022-01-01,0.005873809927253274,-0.0168615190573551,-0.004025571101081108,-1.1648256442671015e-05,-0.0030452534025644244,0.00774673963868242,-84383.0,5004472.0,88102.0,172485.0,90.66666666666667,0.0012873280219576246,0.006914209807141829,0.0038052859354878454,0.0028230677993066177,0.0019617379548051575,-0.0168615190573551
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-01-01,2022-02-01,0.019785413809191122,0.005873809927253274,-0.0030086570584322236,0.0007527653944399373,-0.0019446784063563737,0.008057265452780836,29569.0,5034041.0,154184.0,124615.0,3943.8333333333335,0.006914209807141829,0.0038052859354878454,0.0028230677993066177,0.0019617379548051575,-0.0168615190573551,0.005873809927253274
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-02-01,2022-03-01,0.00731785435461527,0.019785413809191122,0.0029325682263630984,0.0028979660614481526,0.0020065602497198877,0.010694111716873091,101611.0,5135652.0,241724.0,140113.0,15065.0,0.0038052859354878454,0.0028230677993066177,0.0019617379548051575,-0.0168615190573551,0.005873809927253274,0.019785413809191122
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-03-01,2022-04-01,0.005844625769082804,0.00731785435461527,0.010992359363686555,0.0034833941313027234,0.002819436837837415,0.010823123236064073,37859.0,5173511.0,180703.0,142844.0,18162.833333333332,0.0028230677993066177,0.0019617379548051575,-0.0168615190573551,0.005873809927253274,0.019785413809191122,0.00731785435461527
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-04-01,2022-05-01,0.004740174012294808,0.005844625769082804,0.010982631310963066,0.003986987126265421,0.003024690376835348,0.010850942570834216,30415.0,5203926.0,158679.0,128264.0,20842.333333333332,0.0019617379548051575,-0.0168615190573551,0.005873809927253274,0.019785413809191122,0.00731785435461527,0.005844625769082804
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-05-01,2022-06-01,0.0027814570799468653,0.004740174012294808,0.005967551378664293,0.004450059802513696,0.0027272386691189216,0.010813855051977789,24785.0,5228711.0,153227.0,128442.0,23309.333333333332,-0.0168615190573551,0.005873809927253274,0.019785413809191122,0.00731785435461527,0.005844625769082804,0.004740174012294808
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-06-01,2022-07-01,0.0019615121059844676,0.0027814570799468653,0.004455418953774826,0.00772388915873069,-0.0017734489203643847,0.005566714412989272,14584.0,5243295.0,142521.0,127937.0,39803.833333333336,0.005873809927253274,0.019785413809191122,0.00731785435461527,0.005844625769082804,0.004740174012294808,0.0027814570799468653
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-07-01,2022-08-01,0.007192637623611943,0.0019615121059844676,0.0031610477327420473,0.007071839521852557,-0.0029666614884807565,0.005960439579654195,10305.0,5253600.0,143874.0,133569.0,36593.166666666664,0.019785413809191122,0.00731785435461527,0.005844625769082804,0.004740174012294808,0.0027814570799468653,0.0019615121059844676
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-08-01,2022-09-01,0.004057614779738088,0.007192637623611943,0.003978535603181092,0.004973043490922692,-0.00040668975933313083,0.002045767673404466,38061.0,5291661.0,180969.0,142908.0,26001.5,0.00731785435461527,0.005844625769082804,0.004740174012294808,0.0027814570799468653,0.0019615121059844676,0.007192637623611943
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-09-01,2022-10-01,0.0025411338533246125,0.004057614779738088,0.004403921503111499,0.004429670228443163,-6.850311676384479e-05,0.0017644327211970429,21559.0,5313220.0,143801.0,122242.0,23284.833333333332,0.005844625769082804,0.004740174012294808,0.0027814570799468653,0.0019615121059844676,0.007192637623611943,0.004057614779738088
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-10-01,2022-11-01,0.0009769381456930044,0.0025411338533246125,0.004597128752224881,0.0038790882424834645,-5.530291936713837e-05,0.0017523776364492115,13536.0,5326756.0,123677.0,110141.0,20471.666666666668,0.004740174012294808,0.0027814570799468653,0.0019615121059844676,0.007192637623611943,0.004057614779738088,0.0025411338533246125
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-11-01,2022-12-01,-0.02103573380435586,0.0009769381456930044,0.0025252289262519016,0.0032518822647164963,-0.000297678636374935,0.001989373717798876,5209.0,5331965.0,108851.0,103642.0,17209.0,0.0027814570799468653,0.0019615121059844676,0.007192637623611943,0.004057614779738088,0.0025411338533246125,0.0009769381456930044
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2022-12-01,2023-01-01,0.0037131954753311836,-0.02103573380435586,-0.0058392206017794145,-0.0007176495493339576,-0.0038614231117677683,0.009299368654753375,-109851.0,5222114.0,83063.0,192914.0,-3530.1666666666665,0.0019615121059844676,0.007192637623611943,0.004057614779738088,0.0025411338533246125,0.0009769381456930044,-0.02103573380435586
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-01-01,2023-02-01,0.01695080868979088,0.0037131954753311836,-0.005448533394443892,-0.00042570232110950495,-0.0026926129200376355,0.009405783908628788,19463.0,5241577.0,159067.0,139604.0,-2003.8333333333333,0.007192637623611943,0.004057614779738088,0.0025411338533246125,0.0009769381456930044,-0.02103573380435586,0.0037131954753311836
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-02-01,2023-03-01,0.00835299935594512,0.01695080868979088,-0.0001239098797445997,0.0012006595232536509,0.0013134137847495655,0.01124608331761717,90381.0,5331958.0,227478.0,137097.0,6716.166666666667,0.004057614779738088,0.0025411338533246125,0.0009769381456930044,-0.02103573380435586,0.0037131954753311836,0.01695080868979088
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-03-01,2023-04-01,0.007043016918346766,0.00835299935594512,0.009672334507022394,0.0019165569526214895,0.002906567669288091,0.01153808950743306,44913.0,5376871.0,194440.0,149527.0,10608.5,0.0025411338533246125,0.0009769381456930044,-0.02103573380435586,0.0037131954753311836,0.01695080868979088,0.00835299935594512
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-04-01,2023-05-01,0.004799742700268787,0.007043016918346766,0.01078227498802759,0.0026668707967918482,0.0037638344731037556,0.011699556452960024,38138.0,5415009.0,159529.0,121391.0,14708.833333333334,0.0009769381456930044,-0.02103573380435586,0.0037131954753311836,0.01695080868979088,0.00835299935594512,0.007043016918346766
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-05-01,2023-06-01,0.0011249706962390034,0.004799742700268787,0.006731919658186891,0.0033040048892211456,0.0037305439290949765,0.01169426752912845,26116.0,5441125.0,157428.0,131312.0,18193.333333333332,-0.02103573380435586,0.0037131954753311836,0.01695080868979088,0.00835299935594512,0.007043016918346766,0.004799742700268787
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-06-01,2023-07-01,0.0008708729143666701,0.0011249706962390034,0.004322576771618185,0.006997455639320288,-0.0014486944086178715,0.005016824990952882,6128.0,5447253.0,140639.0,134511.0,37523.166666666664,0.0037131954753311836,0.01695080868979088,0.00835299935594512,0.007043016918346766,0.004799742700268787,0.0011249706962390034
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-07-01,2023-08-01,0.006580039441607707,0.0008708729143666701,0.0022651954369581535,0.00652373521249287,-0.0029807725449804956,0.005422382359923686,4748.0,5452001.0,140238.0,135490.0,35070.666666666664,0.01695080868979088,0.00835299935594512,0.007043016918346766,0.004799742700268787,0.0011249706962390034,0.0008708729143666701
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-08-01,2023-09-01,0.0037002840702798005,0.006580039441607707,0.002858627684071127,0.004795273671129009,-0.0008873143882187758,0.0028800236054782147,36112.0,5488113.0,179234.0,143122.0,26025.833333333332,0.00835299935594512,0.007043016918346766,0.004799742700268787,0.0011249706962390034,0.0008708729143666701,0.006580039441607707
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-09-01,2023-10-01,0.0022546868796350767,0.0037002840702798005,0.0037170654754180594,0.004019821123518123,-0.0003321963370911542,0.0024048855158011425,20383.0,5508496.0,142403.0,122020.0,21937.5,0.007043016918346766,0.004799742700268787,0.0011249706962390034,0.0008708729143666701,0.006580039441607707,0.0037002840702798005
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-10-01,2023-11-01,0.00021024591165868812,0.0022546868796350767,0.004178336797174195,0.0032217661170661736,2.0280787034139356e-05,0.0020353329535066915,12448.0,5520944.0,130697.0,118249.0,17655.833333333332,0.004799742700268787,0.0011249706962390034,0.0008708729143666701,0.006580039441607707,0.0037002840702798005,0.0022546868796350767
"Administração pública, defesa e seguridade social, educação, saúde humana e serviços sociais",2023-11-01,2023-12-01,-0.020109180272328133,0.00021024591165868812,0.0020550722871911886,0.0024568499856311575,-9.434106852640749e-05,0.0021573187491052527,1161.0,5522105.0,115590.0,114429.0,13496.666666666666,0.0011249706962390034,0.0008708729143666701,0.006580039441607707,0.0037002840702798005,0.0022546868796350767,0.00021024591165868812
